"","age","job","marital","education","default","housing","loan","contact","month","day_of_week","duration","campaign","pdays","previous","poutcome","emp.var.rate","cons.price.idx","cons.conf.idx","euribor3m","nr.employed","response","Training.Test.Validation"
"17762",50,"admin.","married","university.degree","no","yes","no","cellular","nov","fri",169,1,999,0,"nonexistent",-0.1,93.2,-42,4.021,5195,"no",0.420988
"17763",52,"technician","married","basic.9y","no","yes","no","cellular","nov","fri",44,1,999,0,"nonexistent",-0.1,93.2,-42,4.021,5195,"no",0.344591
"17764",42,"management","married","basic.6y","no","no","no","cellular","nov","fri",133,1,999,0,"nonexistent",-0.1,93.2,-42,4.021,5195,"no",0.282433
"17765",40,"blue-collar","divorced","basic.9y","no","no","no","cellular","nov","fri",586,1,999,0,"nonexistent",-0.1,93.2,-42,4.021,5195,"no",0.192177
"17766",57,"admin.","divorced","university.degree","unknown","no","no","cellular","nov","fri",189,3,999,0,"nonexistent",-0.1,93.2,-42,4.021,5195,"no",0.297412
"17767",51,"technician","single","basic.9y","no","yes","no","telephone","nov","fri",218,3,999,0,"nonexistent",-0.1,93.2,-42,4.021,5195,"no",0.368049
"17768",44,"admin.","married","university.degree","no","yes","no","cellular","nov","fri",235,2,999,0,"nonexistent",-0.1,93.2,-42,4.021,5195,"no",0.526492
"17769",57,"housemaid","married","basic.4y","no","yes","no","cellular","nov","fri",105,1,999,0,"nonexistent",-0.1,93.2,-42,4.021,5195,"no",0.578542
"17770",57,"management","divorced","professional.course","no","yes","no","cellular","nov","fri",849,1,999,0,"nonexistent",-0.1,93.2,-42,4.021,5195,"yes",0.258579
"17771",49,"blue-collar","married","basic.9y","no","yes","no","cellular","nov","fri",271,1,999,0,"nonexistent",-0.1,93.2,-42,4.021,5195,"no",0.384831
"17772",40,"blue-collar","divorced","basic.9y","no","yes","no","cellular","nov","fri",893,1,999,0,"nonexistent",-0.1,93.2,-42,4.021,5195,"yes",0.623975
"17773",31,"unemployed","single","basic.4y","no","yes","yes","cellular","nov","fri",115,1,999,0,"nonexistent",-0.1,93.2,-42,4.021,5195,"no",0.41569
"17774",54,"technician","married","high.school","unknown","yes","no","cellular","nov","fri",326,2,999,0,"nonexistent",-0.1,93.2,-42,4.021,5195,"no",0.47941
"17775",50,"admin.","married","university.degree","no","yes","yes","cellular","nov","fri",189,2,999,1,"failure",-0.1,93.2,-42,4.021,5195,"no",0.259192
"17776",39,"self-employed","single","high.school","no","yes","no","cellular","nov","fri",169,1,999,0,"nonexistent",-0.1,93.2,-42,4.021,5195,"no",0.448108
"17777",45,"services","single","high.school","unknown","yes","no","cellular","nov","fri",670,1,999,0,"nonexistent",-0.1,93.2,-42,4.021,5195,"no",0.551526
"17778",57,"blue-collar","married","basic.9y","unknown","yes","no","cellular","nov","fri",57,7,999,1,"failure",-0.1,93.2,-42,4.021,5195,"no",0.19195
"17779",44,"services","married","high.school","unknown","yes","no","telephone","nov","fri",76,1,999,1,"failure",-0.1,93.2,-42,4.021,5195,"no",0.165038
"17780",46,"admin.","married","university.degree","no","yes","no","cellular","nov","fri",81,1,999,0,"nonexistent",-0.1,93.2,-42,4.021,5195,"no",0.32499
"17781",31,"unemployed","single","basic.4y","no","no","no","cellular","nov","fri",184,1,999,0,"nonexistent",-0.1,93.2,-42,4.021,5195,"no",0.251456
"17782",54,"retired","married","basic.4y","no","no","no","cellular","nov","fri",18,1,999,0,"nonexistent",-0.1,93.2,-42,4.021,5195,"no",0.479253
"17783",52,"retired","married","university.degree","no","no","no","cellular","nov","fri",51,1,999,0,"nonexistent",-0.1,93.2,-42,4.021,5195,"no",0.357117
"17784",50,"technician","married","university.degree","unknown","yes","yes","cellular","nov","fri",63,1,999,0,"nonexistent",-0.1,93.2,-42,4.021,5195,"no",0.420818
"17785",46,"admin.","married","university.degree","no","yes","no","cellular","nov","fri",70,1,999,0,"nonexistent",-0.1,93.2,-42,4.021,5195,"no",0.508425
"17786",57,"housemaid","married","basic.4y","no","no","no","cellular","nov","fri",44,3,999,0,"nonexistent",-0.1,93.2,-42,4.021,5195,"no",0.591637
"17787",37,"management","married","university.degree","no","yes","no","cellular","nov","fri",13,4,999,1,"failure",-0.1,93.2,-42,4.021,5195,"no",0.174764
"17788",40,"management","married","university.degree","no","yes","no","cellular","nov","fri",401,1,999,1,"failure",-0.1,93.2,-42,4.021,5195,"no",0.367372
"17789",29,"technician","single","high.school","no","yes","yes","cellular","nov","fri",484,1,999,0,"nonexistent",-0.1,93.2,-42,4.021,5195,"no",0.337288
"17790",31,"admin.","single","high.school","no","yes","no","cellular","nov","fri",59,1,999,0,"nonexistent",-0.1,93.2,-42,4.021,5195,"no",0.13491
"17791",33,"technician","single","university.degree","no","no","no","cellular","nov","fri",64,1,999,0,"nonexistent",-0.1,93.2,-42,4.021,5195,"no",0.124457
"17792",34,"technician","divorced","university.degree","no","yes","no","cellular","nov","fri",526,1,999,0,"nonexistent",-0.1,93.2,-42,4.021,5195,"no",0.544834
"17793",31,"unemployed","single","basic.4y","no","no","yes","cellular","nov","fri",573,3,999,0,"nonexistent",-0.1,93.2,-42,4.021,5195,"no",0.064089
"17794",50,"admin.","married","university.degree","no","no","no","cellular","nov","fri",206,1,999,0,"nonexistent",-0.1,93.2,-42,4.021,5195,"no",0.587427
"17795",31,"services","single","university.degree","unknown","unknown","unknown","cellular","nov","fri",83,1,999,0,"nonexistent",-0.1,93.2,-42,4.021,5195,"no",0.467691
"17796",31,"technician","single","university.degree","no","yes","yes","cellular","nov","fri",244,1,999,0,"nonexistent",-0.1,93.2,-42,4.021,5195,"no",0.057352
"17797",49,"technician","married","basic.4y","no","no","no","cellular","nov","fri",378,1,999,1,"failure",-0.1,93.2,-42,4.021,5195,"no",0.321801
"17798",55,"entrepreneur","married","university.degree","no","no","no","cellular","nov","fri",252,1,999,0,"nonexistent",-0.1,93.2,-42,4.021,5195,"no",0.177739
"17799",49,"self-employed","married","university.degree","unknown","yes","no","cellular","nov","fri",110,1,999,1,"failure",-0.1,93.2,-42,4.021,5195,"no",0.466389
"17800",48,"admin.","married","high.school","no","yes","no","cellular","nov","fri",162,2,999,0,"nonexistent",-0.1,93.2,-42,4.021,5195,"no",0.563559
"17801",40,"blue-collar","married","high.school","no","yes","no","cellular","nov","fri",144,1,999,0,"nonexistent",-0.1,93.2,-42,4.021,5195,"no",0.538938
"17802",33,"admin.","single","university.degree","no","no","no","telephone","nov","fri",49,1,999,0,"nonexistent",-0.1,93.2,-42,4.021,5195,"no",0.569935
"17803",58,"admin.","married","university.degree","no","no","no","cellular","nov","fri",70,1,999,1,"failure",-0.1,93.2,-42,4.021,5195,"no",0.514488
"17804",40,"admin.","married","university.degree","no","no","no","cellular","nov","fri",71,2,999,1,"failure",-0.1,93.2,-42,4.021,5195,"no",0.364775
"17805",34,"technician","divorced","university.degree","no","no","no","cellular","nov","fri",316,3,999,0,"nonexistent",-0.1,93.2,-42,4.021,5195,"yes",0.203731
"17806",31,"admin.","single","high.school","no","yes","no","cellular","nov","fri",306,1,999,0,"nonexistent",-0.1,93.2,-42,4.021,5195,"no",0.245038
"17807",36,"blue-collar","single","basic.9y","no","yes","yes","cellular","nov","fri",70,1,999,0,"nonexistent",-0.1,93.2,-42,4.021,5195,"no",0.373044
"17808",52,"entrepreneur","married","university.degree","no","yes","yes","cellular","nov","fri",221,2,999,0,"nonexistent",-0.1,93.2,-42,4.021,5195,"no",0.438194
"17809",40,"technician","single","university.degree","no","yes","yes","cellular","nov","fri",44,1,999,0,"nonexistent",-0.1,93.2,-42,4.021,5195,"no",0.039926
"17810",50,"management","divorced","university.degree","no","no","no","cellular","nov","fri",202,1,999,1,"failure",-0.1,93.2,-42,4.021,5195,"no",0.026785
"17811",53,"blue-collar","married","basic.4y","unknown","yes","yes","cellular","nov","fri",98,1,999,0,"nonexistent",-0.1,93.2,-42,4.021,5195,"no",0.2899
"17812",39,"services","married","high.school","no","yes","no","cellular","nov","fri",552,3,999,1,"failure",-0.1,93.2,-42,4.021,5195,"no",0.045262
"17813",37,"management","married","university.degree","no","yes","no","telephone","nov","fri",97,2,999,0,"nonexistent",-0.1,93.2,-42,4.021,5195,"no",0.427022
"17814",57,"unemployed","married","university.degree","no","yes","no","cellular","nov","fri",48,1,999,0,"nonexistent",-0.1,93.2,-42,4.021,5195,"no",0.560032
"17815",48,"admin.","married","university.degree","no","yes","yes","cellular","nov","fri",89,1,999,1,"failure",-0.1,93.2,-42,4.021,5195,"no",0.080096
"17816",29,"services","single","high.school","no","yes","no","cellular","nov","fri",171,2,999,0,"nonexistent",-0.1,93.2,-42,4.021,5195,"no",0.215915
"17817",47,"technician","married","university.degree","no","no","no","cellular","nov","fri",744,2,999,0,"nonexistent",-0.1,93.2,-42,4.021,5195,"no",0.54174
"17818",57,"unemployed","married","university.degree","no","yes","yes","cellular","nov","fri",79,1,999,1,"failure",-0.1,93.2,-42,4.021,5195,"no",0.273501
"17819",58,"admin.","married","university.degree","no","no","no","cellular","nov","fri",850,1,999,0,"nonexistent",-0.1,93.2,-42,4.021,5195,"yes",0.044184
"17820",48,"admin.","married","university.degree","no","no","no","cellular","nov","fri",233,1,999,0,"nonexistent",-0.1,93.2,-42,4.021,5195,"no",0.522258
"17821",50,"admin.","divorced","university.degree","no","yes","no","telephone","nov","fri",70,1,999,0,"nonexistent",-0.1,93.2,-42,4.021,5195,"no",0.144784
"17822",57,"management","divorced","university.degree","no","unknown","unknown","telephone","nov","fri",162,1,999,0,"nonexistent",-0.1,93.2,-42,4.021,5195,"no",0.537136
"17823",29,"technician","single","professional.course","no","yes","no","cellular","nov","fri",38,2,999,1,"failure",-0.1,93.2,-42,4.021,5195,"no",0.25421
"17824",37,"entrepreneur","married","professional.course","no","no","no","cellular","nov","fri",18,7,999,0,"nonexistent",-0.1,93.2,-42,4.021,5195,"no",0.268001
"17825",56,"services","married","high.school","unknown","yes","no","cellular","nov","fri",72,1,999,0,"nonexistent",-0.1,93.2,-42,4.021,5195,"no",0.373176
"17826",45,"admin.","divorced","university.degree","no","yes","no","cellular","nov","fri",164,1,999,1,"failure",-0.1,93.2,-42,4.021,5195,"no",0.512385
"17827",45,"self-employed","married","university.degree","no","no","no","cellular","nov","fri",18,5,999,0,"nonexistent",-0.1,93.2,-42,4.021,5195,"no",0.257246
"17828",52,"admin.","married","high.school","no","no","no","cellular","nov","fri",165,1,999,1,"failure",-0.1,93.2,-42,4.021,5195,"no",0.183032
"17829",37,"admin.","married","unknown","no","yes","yes","cellular","nov","fri",196,1,999,0,"nonexistent",-0.1,93.2,-42,4.021,5195,"no",0.276968
"17830",34,"admin.","married","university.degree","no","yes","no","telephone","nov","fri",55,5,999,0,"nonexistent",-0.1,93.2,-42,4.021,5195,"no",0.415798
"17831",38,"blue-collar","married","basic.9y","no","yes","yes","cellular","nov","fri",186,2,999,0,"nonexistent",-0.1,93.2,-42,4.021,5195,"no",0.44484
"17832",32,"admin.","single","university.degree","no","unknown","unknown","cellular","nov","fri",59,1,999,0,"nonexistent",-0.1,93.2,-42,4.021,5195,"no",0.338009
"17833",38,"management","married","university.degree","no","no","yes","cellular","nov","fri",79,1,999,0,"nonexistent",-0.1,93.2,-42,4.021,5195,"no",0.50172
"17834",52,"technician","married","basic.9y","no","yes","yes","cellular","nov","fri",197,1,999,0,"nonexistent",-0.1,93.2,-42,4.021,5195,"no",0.52751
"17835",49,"blue-collar","married","basic.9y","no","yes","no","cellular","nov","fri",35,1,999,1,"failure",-0.1,93.2,-42,4.021,5195,"no",0.459612
"17836",30,"admin.","single","university.degree","no","yes","yes","telephone","nov","fri",26,10,999,0,"nonexistent",-0.1,93.2,-42,4.021,5195,"no",0.233649
"17837",31,"admin.","single","high.school","no","no","no","cellular","nov","fri",100,2,999,0,"nonexistent",-0.1,93.2,-42,4.021,5195,"no",0.617952
"17838",47,"technician","married","high.school","unknown","yes","no","cellular","nov","fri",183,3,999,1,"failure",-0.1,93.2,-42,4.021,5195,"no",0.178651
"17839",53,"blue-collar","married","basic.4y","no","yes","no","cellular","nov","fri",180,1,999,0,"nonexistent",-0.1,93.2,-42,4.021,5195,"no",0.173558
"17840",50,"admin.","married","high.school","no","yes","no","telephone","nov","fri",182,2,999,0,"nonexistent",-0.1,93.2,-42,4.021,5195,"no",0.394382
"17841",37,"admin.","married","university.degree","no","yes","no","cellular","nov","fri",450,1,999,0,"nonexistent",-0.1,93.2,-42,4.021,5195,"no",0.444855
"17842",58,"retired","married","professional.course","unknown","no","no","telephone","nov","fri",28,1,999,0,"nonexistent",-0.1,93.2,-42,4.021,5195,"no",0.45896
"17843",44,"blue-collar","married","basic.6y","no","yes","yes","cellular","nov","fri",119,2,999,1,"failure",-0.1,93.2,-42,4.021,5195,"no",0.514117
"17844",44,"admin.","married","university.degree","no","no","no","cellular","nov","fri",135,2,999,0,"nonexistent",-0.1,93.2,-42,4.021,5195,"no",0.004284
"17845",42,"admin.","married","university.degree","no","no","yes","cellular","nov","fri",902,1,999,0,"nonexistent",-0.1,93.2,-42,4.021,5195,"yes",0.535494
"17846",44,"self-employed","divorced","professional.course","no","yes","no","cellular","nov","fri",492,2,999,0,"nonexistent",-0.1,93.2,-42,4.021,5195,"no",0.432092
"17847",55,"admin.","married","unknown","unknown","no","no","cellular","nov","fri",142,1,999,0,"nonexistent",-0.1,93.2,-42,4.021,5195,"no",0.505744
"17848",43,"admin.","single","university.degree","no","yes","no","telephone","nov","fri",43,1,999,0,"nonexistent",-0.1,93.2,-42,4.021,5195,"no",0.250663
"17849",51,"housemaid","married","high.school","no","no","no","cellular","nov","fri",28,4,999,0,"nonexistent",-0.1,93.2,-42,4.021,5195,"no",0.640306
"17850",36,"blue-collar","married","basic.9y","no","yes","no","cellular","nov","fri",63,2,999,0,"nonexistent",-0.1,93.2,-42,4.021,5195,"no",0.053136
"17851",31,"admin.","single","university.degree","no","no","no","cellular","nov","fri",264,2,999,1,"failure",-0.1,93.2,-42,4.021,5195,"no",0.113481
"17852",49,"blue-collar","married","basic.6y","no","yes","no","cellular","nov","fri",118,1,999,1,"failure",-0.1,93.2,-42,4.021,5195,"no",0.349656
"17853",42,"admin.","married","high.school","no","no","no","cellular","nov","fri",218,6,999,0,"nonexistent",-0.1,93.2,-42,4.021,5195,"no",0.334038
"17854",29,"admin.","single","university.degree","no","yes","no","cellular","nov","fri",190,1,999,0,"nonexistent",-0.1,93.2,-42,4.021,5195,"no",0.260852
"17855",52,"technician","married","basic.9y","no","no","no","cellular","nov","fri",10,7,999,1,"failure",-0.1,93.2,-42,4.021,5195,"no",0.018641
"17856",56,"admin.","divorced","high.school","no","yes","no","cellular","nov","fri",176,2,999,0,"nonexistent",-0.1,93.2,-42,4.021,5195,"no",0.574981
"17857",51,"blue-collar","married","basic.9y","unknown","yes","no","cellular","nov","fri",312,1,999,0,"nonexistent",-0.1,93.2,-42,4.021,5195,"no",0.262954
"17858",41,"admin.","single","university.degree","no","yes","yes","cellular","nov","fri",45,2,999,0,"nonexistent",-0.1,93.2,-42,4.021,5195,"no",0.265222
"17859",37,"admin.","married","university.degree","no","yes","no","cellular","nov","fri",124,2,999,0,"nonexistent",-0.1,93.2,-42,4.021,5195,"no",0.473451
"17860",58,"admin.","divorced","university.degree","no","no","no","cellular","nov","fri",189,1,999,0,"nonexistent",-0.1,93.2,-42,4.021,5195,"no",0.618219
"17861",51,"self-employed","married","university.degree","unknown","unknown","unknown","cellular","nov","fri",31,2,999,0,"nonexistent",-0.1,93.2,-42,4.021,5195,"no",0.423089
"17862",31,"services","single","basic.9y","unknown","yes","no","cellular","nov","fri",232,2,999,0,"nonexistent",-0.1,93.2,-42,4.021,5195,"no",0.026654
"17863",35,"admin.","divorced","university.degree","no","yes","no","cellular","nov","fri",28,3,999,1,"failure",-0.1,93.2,-42,4.021,5195,"no",0.396788
"17864",32,"management","married","university.degree","no","yes","no","cellular","nov","fri",104,3,999,0,"nonexistent",-0.1,93.2,-42,4.021,5195,"no",0.205662
"17865",57,"admin.","divorced","university.degree","unknown","yes","yes","cellular","nov","fri",65,1,999,0,"nonexistent",-0.1,93.2,-42,4.021,5195,"no",0.212325
"17866",45,"admin.","divorced","high.school","no","yes","no","cellular","nov","fri",980,2,999,0,"nonexistent",-0.1,93.2,-42,4.021,5195,"yes",0.39256
"17867",39,"admin.","single","high.school","no","unknown","unknown","cellular","nov","fri",206,2,999,0,"nonexistent",-0.1,93.2,-42,4.021,5195,"no",0.051756
"17868",47,"admin.","married","university.degree","no","yes","no","cellular","nov","fri",45,1,999,1,"failure",-0.1,93.2,-42,4.021,5195,"no",0.286947
"17869",31,"services","married","high.school","no","yes","no","telephone","nov","fri",62,1,999,1,"failure",-0.1,93.2,-42,4.021,5195,"no",0.608906
"17870",55,"admin.","single","university.degree","unknown","yes","no","cellular","nov","fri",16,9,999,0,"nonexistent",-0.1,93.2,-42,4.021,5195,"no",0.226489
"17871",35,"admin.","divorced","university.degree","no","yes","no","cellular","nov","fri",102,1,999,0,"nonexistent",-0.1,93.2,-42,4.021,5195,"no",0.270425
"17872",54,"admin.","married","university.degree","unknown","no","no","cellular","nov","fri",298,2,999,0,"nonexistent",-0.1,93.2,-42,4.021,5195,"no",0.075163
"17873",40,"technician","married","university.degree","no","no","no","cellular","nov","fri",52,1,999,1,"failure",-0.1,93.2,-42,4.021,5195,"no",0.519628
"17874",35,"admin.","divorced","university.degree","no","yes","no","cellular","nov","fri",226,1,999,0,"nonexistent",-0.1,93.2,-42,4.021,5195,"no",0.101166
"17875",40,"blue-collar","divorced","basic.4y","no","yes","no","cellular","nov","fri",58,1,999,1,"failure",-0.1,93.2,-42,4.021,5195,"no",0.072519
"17876",37,"blue-collar","married","basic.9y","no","yes","no","cellular","nov","fri",224,3,999,0,"nonexistent",-0.1,93.2,-42,4.021,5195,"no",0.141294
